"padj","gene","symbol","rank","rank_change"
1.97053299491964e-05,"ENSG00000203791","EEF1AKMT2",1547,11186
1.97245986906037e-05,"ENSG00000071127","WDR1",1548,590
1.97245986906037e-05,"ENSG00000125503","PPP1R12C",1549,1512
1.97245986906037e-05,"ENSG00000173267","SNCG",1550,2058
1.97282609040796e-05,"ENSG00000227638","HNRNPA1P14",1551,431
1.97341164012389e-05,"ENSG00000197961","ZNF121",1552,640
1.98765604410633e-05,"ENSG00000243273","AC020636.1",1553,2400
2.01872052299865e-05,"ENSG00000213793","ZNF888",1554,547
2.02599685779373e-05,"ENSG00000174903","RAB1B",1555,-551
2.03780004988599e-05,"ENSG00000279416","AC099689.3",1556,-299
2.04560390459146e-05,"ENSG00000262265","AC002558.3",1557,-777
2.07808382013171e-05,"ENSG00000130956","HABP4",1558,1091
2.07808382013171e-05,"ENSG00000131747","TOP2A",1559,706
2.07808382013171e-05,"ENSG00000186951","PPARA",1560,401
2.07808382013171e-05,"ENSG00000187017","ESPN",1561,762
2.08511650331617e-05,"ENSG00000137078","SIT1",1562,497
2.08704849240873e-05,"ENSG00000276545","PCDHGB9P",1563,728
2.08764916593951e-05,"ENSG00000231233","CFAP58-DT",1564,1316
2.09852859000162e-05,"ENSG00000278989","AP001148.1",1565,-102
2.10176992511726e-05,"ENSG00000262879","AC005670.3",1566,-452
2.11578780701802e-05,"ENSG00000198131","ZNF544",1567,1111
2.12431405635108e-05,"ENSG00000011258","MBTD1",1568,1187
2.12873189782554e-05,"ENSG00000126432","PRDX5",1569,502
2.13102300407374e-05,"ENSG00000108823","SGCA",1570,4712
2.13340244799821e-05,"ENSG00000248863","AC097376.2",1571,-714
2.14356424074643e-05,"ENSG00000173214","MFSD4B",1572,-6
2.14367590411053e-05,"ENSG00000126709","IFI6",1573,776
2.14367590411053e-05,"ENSG00000174715","PPIAP72",1574,-732
2.14376921246634e-05,"ENSG00000104957","CCDC130",1575,1200
2.14376921246634e-05,"ENSG00000251034","AC087854.1",1576,1423
2.14588165968558e-05,"ENSG00000173391","OLR1",1577,987
2.150215320025e-05,"ENSG00000287727","AL139423.2",1578,NA
2.1541686909859e-05,"ENSG00000100417","PMM1",1579,-29
2.1541686909859e-05,"ENSG00000197249","SERPINA1",1580,581
2.17013529877997e-05,"ENSG00000166938","DIS3L",1581,482
2.17672499326548e-05,"ENSG00000259366","AC108449.2",1582,-1071
2.17672499326548e-05,"ENSG00000267551","AC005264.1",1583,-836
2.18832172079997e-05,"ENSG00000130734","ATG4D",1584,829
2.1893823203694e-05,"ENSG00000143761","ARF1",1585,605
2.19173392586769e-05,"ENSG00000166592","RRAD",1586,3982
2.20311728684678e-05,"ENSG00000243107","AC000120.1",1587,-439
2.21556158678644e-05,"ENSG00000266088","AC004585.1",1588,3362
2.2176041649148e-05,"ENSG00000138336","TET1",1589,1034
2.22051625348413e-05,"ENSG00000216285","AC078819.1",1590,7685
2.22636327960889e-05,"ENSG00000276070","CCL4L2",1591,704
2.22695785069513e-05,"ENSG00000105520","PLPPR2",1592,591
2.2296192357338e-05,"ENSG00000179632","MAF1",1593,270
2.2361988697562e-05,"ENSG00000237264","FTH1P11",1594,837
2.23799125549845e-05,"ENSG00000125686","MED1",1595,532
2.23799125549845e-05,"ENSG00000176349","AC104129.1",1596,-104
2.24139564643344e-05,"ENSG00000135404","CD63",1597,867
2.24628988233095e-05,"ENSG00000161036","LRWD1",1598,942
2.24906966781631e-05,"ENSG00000163221","S100A12",1599,553
2.25353425678033e-05,"ENSG00000142784","WDTC1",1600,867
2.26606220320005e-05,"ENSG00000169862","CTNND2",1601,2692
2.26895567674963e-05,"ENSG00000197948","FCHSD1",1602,669
2.28520586482792e-05,"ENSG00000125148","MT2A",1603,766
2.30177516063941e-05,"ENSG00000242893","RN7SL413P",1604,-119
2.30724871351265e-05,"ENSG00000076706","MCAM",1605,3116
2.30895528136896e-05,"ENSG00000259924","AC011939.1",1606,1879
2.32372740622638e-05,"ENSG00000231789","PIK3CD-AS2",1607,-569
2.33358284006721e-05,"ENSG00000120738","EGR1",1608,1162
2.33893909462484e-05,"ENSG00000143498","TAF1A",1609,26
2.34909803499938e-05,"ENSG00000267503","AP005131.3",1610,-112
2.35150156037154e-05,"ENSG00000229622","MTND5P2",1611,-14
2.35212039210214e-05,"ENSG00000101639","CEP192",1612,945
2.35462732077248e-05,"ENSG00000203811","H3C14",1613,NA
2.3640697244795e-05,"ENSG00000225778","PROSER2-AS1",1614,-105
2.38037574138501e-05,"ENSG00000049883","PTCD2",1615,818
2.38037574138501e-05,"ENSG00000156531","PHF6",1616,1071
2.38037574138501e-05,"ENSG00000232915","RNF14P1",1617,-120
2.38752025823984e-05,"ENSG00000232027","AL671986.1",1618,2710
2.38752025823984e-05,"ENSG00000287351","AC092120.3",1619,NA
2.38954246629001e-05,"ENSG00000136997","MYC",1620,3074
2.39173556883036e-05,"ENSG00000162391","FAM151A",1621,-176
2.39950610960658e-05,"ENSG00000234788","HSPA8P3",1622,-158
2.400849743172e-05,"ENSG00000163596","ICA1L",1623,417
2.41656112513285e-05,"ENSG00000116824","CD2",1624,572
2.42312133480006e-05,"ENSG00000205155","PSENEN",1625,-1377
2.42522097880149e-05,"ENSG00000157181","ODR4",1626,753
2.42723407762022e-05,"ENSG00000117400","MPL",1627,-1072
2.42723407762022e-05,"ENSG00000288065","AC007881.4",1628,NA
2.43291947754701e-05,"ENSG00000259209","AC004943.1",1629,1253
2.4336309650956e-05,"ENSG00000082805","ERC1",1630,529
2.43502829935139e-05,"ENSG00000072110","ACTN1",1631,1032
2.45489394928334e-05,"ENSG00000270124","AC092127.2",1632,-463
2.45652572307473e-05,"ENSG00000005700","IBTK",1633,993
2.45805479157204e-05,"ENSG00000075711","DLG1",1634,305
2.46411070566185e-05,"ENSG00000204388","HSPA1B",1635,59
2.47274696943088e-05,"ENSG00000128040","SPINK2",1636,744
2.47274696943088e-05,"ENSG00000205352","PRR13",1637,-973
2.4925110425393e-05,"ENSG00000187837","H1-2",1638,1160
2.50836890982522e-05,"ENSG00000115368","WDR75",1639,995
2.5160348954108e-05,"ENSG00000133401","PDZD2",1640,-672
2.54094724335677e-05,"ENSG00000129170","CSRP3",1641,2764
2.55683288683282e-05,"ENSG00000182685","BRICD5",1642,-770
2.56038290645976e-05,"ENSG00000154743","TSEN2",1643,1080
2.56038290645976e-05,"ENSG00000183484","GPR132",1644,604
2.56877695249186e-05,"ENSG00000225940","C5orf67",1645,3595
2.57668840123249e-05,"ENSG00000159496","RGL4",1646,751
2.61475769042856e-05,"ENSG00000215305","VPS16",1647,353
2.61538030178251e-05,"ENSG00000103653","CSK",1648,1005
2.62232022241454e-05,"ENSG00000279410","AC099494.1",1649,2559
2.62557394145159e-05,"ENSG00000146859","TMEM140",1650,223
2.62837460369817e-05,"ENSG00000228474","OST4",1651,-868
2.63857804624995e-05,"ENSG00000151715","TMEM45B",1652,1599
2.63857804624995e-05,"ENSG00000228599","RPL7P52",1653,18
2.64385054775335e-05,"ENSG00000144567","RETREG2",1654,690
2.65720588664882e-05,"ENSG00000279957","AC110769.3",1655,30
2.65842390938735e-05,"ENSG00000168394","TAP1",1656,1137
2.66202662847706e-05,"ENSG00000104946","TBC1D17",1657,1821
2.671336568117e-05,"ENSG00000260293","AC106820.4",1658,239
2.67163120109049e-05,"ENSG00000133275","CSNK1G2",1659,936
2.67566615818815e-05,"ENSG00000234062","AL390879.1",1660,2035
2.68087142479869e-05,"ENSG00000013725","CD6",1661,860
2.70275866025602e-05,"ENSG00000164821","DEFA4",1662,611
2.70383890743169e-05,"ENSG00000056277","ZNF280C",1663,1403
2.7173324267567e-05,"ENSG00000279106","AC009093.7",1664,-131
2.72017885370036e-05,"ENSG00000258904","AL157871.5",1665,-766
2.72936708140598e-05,"ENSG00000135631","RAB11FIP5",1666,575
2.73961017199361e-05,"ENSG00000128482","RNF112",1667,548
2.7504537188159e-05,"ENSG00000111802","TDP2",1668,682
2.75856769159986e-05,"ENSG00000087470","DNM1L",1669,1286
2.77382744598322e-05,"ENSG00000196605","ZNF846",1670,-43
2.7815124045143e-05,"ENSG00000135447","PPP1R1A",1671,2661
2.7815124045143e-05,"ENSG00000135525","MAP7",1672,232
2.7815124045143e-05,"ENSG00000223552","CCR5AS",1673,4143
2.79682203328274e-05,"ENSG00000175161","CADM2",1674,2112
2.80591846770017e-05,"ENSG00000146243","IRAK1BP1",1675,333
2.80780786901587e-05,"ENSG00000005075","POLR2J",1676,720
2.86209189213446e-05,"ENSG00000135063","FAM189A2",1677,4573
2.88396435196607e-05,"ENSG00000276600","RAB7B",1678,1332
2.89393581211157e-05,"ENSG00000260949","AP006545.1",1679,613
2.90418925862102e-05,"ENSG00000163516","ANKZF1",1680,2788
2.90617253093559e-05,"ENSG00000267365","KCNJ2-AS1",1681,-42
2.91724761695851e-05,"ENSG00000197582","GPX1P1",1682,3251
2.95915806256481e-05,"ENSG00000105669","COPE",1683,-1113
2.96418779368497e-05,"ENSG00000064313","TAF2",1684,1216
2.96418779368497e-05,"ENSG00000187792","ZNF70",1685,758
2.96418779368497e-05,"ENSG00000277035","AC096552.1",1686,-149
2.97427406987423e-05,"ENSG00000274210","RNVU1-27",1687,362
2.98261013869754e-05,"ENSG00000126895","AVPR2",1688,-343
3.0034554433582e-05,"ENSG00000267710","EDDM13",1689,830
3.01413863929294e-05,"ENSG00000122122","SASH3",1690,765
3.01413863929294e-05,"ENSG00000231131","LNCAROD",1691,-980
3.01501236674713e-05,"ENSG00000162910","MRPL55",1692,1182
3.03072292978981e-05,"ENSG00000236018","AC004898.1",1693,799
3.03122542496376e-05,"ENSG00000279176","AC079316.2",1694,1377
3.03711195190181e-05,"ENSG00000230022","FNTAP2",1695,-132
3.06897458016706e-05,"ENSG00000169230","PRELID1",1696,-97
3.07005067641234e-05,"ENSG00000148290","SURF1",1697,469
3.07114021476906e-05,"ENSG00000175548","ALG10B",1698,834
3.07168809342196e-05,"ENSG00000157654","PALM2AKAP2",1699,NA
3.07562879985469e-05,"ENSG00000127954","STEAP4",1700,220
3.08011879065464e-05,"ENSG00000144711","IQSEC1",1701,1885
3.08783119734288e-05,"ENSG00000166432","ZMAT1",1702,220
3.09160537158207e-05,"ENSG00000217488","AL356057.1",1703,-124
3.094066836812e-05,"ENSG00000259073","FOXN3-AS2",1704,798
3.09914054044667e-05,"ENSG00000279456","AL353763.1",1705,133
3.11692559834799e-05,"ENSG00000174799","CEP135",1706,1430
3.12484029894266e-05,"ENSG00000214243","AC004980.2",1707,-140
3.12818898232657e-05,"ENSG00000255220","DDX18P5",1708,-777
3.14162360090898e-05,"ENSG00000170486","KRT72",1709,1070
3.14289602848628e-05,"ENSG00000117592","PRDX6",1710,930
3.14811607297434e-05,"ENSG00000102802","MEDAG",1711,876
3.15910395640114e-05,"ENSG00000006712","PAF1",1712,854
3.15910395640114e-05,"ENSG00000204351","SKIV2L",1713,1068
3.16811776586027e-05,"ENSG00000206344","HCG27",1714,956
3.1754554828521e-05,"ENSG00000123600","METTL8",1715,1220
3.20802351550573e-05,"ENSG00000106771","TMEM245",1716,1550
3.20802351550573e-05,"ENSG00000237328","RAI1-AS1",1717,-115
3.22052518941567e-05,"ENSG00000087258","GNAO1",1718,2313
3.22052518941567e-05,"ENSG00000243279","PRAF2",1719,-1342
3.22362527120106e-05,"ENSG00000146463","ZMYM4",1720,1172
3.24217147434729e-05,"ENSG00000267694","AP005131.5",1721,-128
3.24404881699777e-05,"ENSG00000179240","GVQW3",1722,-1472
3.24614584771434e-05,"ENSG00000136100","VPS36",1723,1379
3.26750183475274e-05,"ENSG00000263089","AC007114.2",1724,-468
3.26797454469084e-05,"ENSG00000108370","RGS9",1725,836
3.27042398779658e-05,"ENSG00000186350","RXRA",1726,677
3.27207331332109e-05,"ENSG00000108669","CYTH1",1727,1617
3.28718077564394e-05,"ENSG00000167077","MEI1",1728,2061
3.31231764106362e-05,"ENSG00000182585","EPGN",1729,-569
3.31932122693452e-05,"ENSG00000122679","RAMP3",1730,1595
3.31972236105034e-05,"ENSG00000137261","KIAA0319",1731,1764
3.32285805912742e-05,"ENSG00000115756","HPCAL1",1732,1031
3.32588017085238e-05,"ENSG00000165480","SKA3",1733,820
3.34628927545697e-05,"ENSG00000091583","APOH",1734,NA
3.35360556515661e-05,"ENSG00000121892","PDS5A",1735,1239
3.35360556515661e-05,"ENSG00000154874","CCDC144B",1736,617
3.35450570142515e-05,"ENSG00000049249","TNFRSF9",1737,540
3.35450570142515e-05,"ENSG00000137807","KIF23",1738,943
3.35598586403984e-05,"ENSG00000049449","RCN1",1739,5868
3.36583210524231e-05,"ENSG00000288032","AC104472.5",1740,NA
3.3792754662565e-05,"ENSG00000106462","EZH2",1741,-120
3.40212965635474e-05,"ENSG00000259536","AC091045.1",1742,901
3.42269470186793e-05,"ENSG00000263219","RYKP1",1743,-59
3.46248733482066e-05,"ENSG00000125462","MIR9-1HG",1744,3596
3.4904429101678e-05,"ENSG00000187775","DNAH17",1745,3633
3.49470694493207e-05,"ENSG00000101098","RIMS4",1746,2673
3.5222462043603e-05,"ENSG00000198042","MAK16",1747,1418
3.54452486953628e-05,"ENSG00000051825","MPHOSPH9",1748,1457
3.55149157322897e-05,"ENSG00000217231","AL109755.1",1749,-146
3.56910683748212e-05,"ENSG00000086544","ITPKC",1750,579
3.57253318660155e-05,"ENSG00000174370","C11orf45",1751,-367
3.59569374475005e-05,"ENSG00000088305","DNMT3B",1752,1020
3.59585286057569e-05,"ENSG00000249019","AC108471.1",1753,-77
3.59666002236934e-05,"ENSG00000226746","SMCR5",1754,992
3.60323649733029e-05,"ENSG00000147059","SPIN2A",1755,-801
3.60323649733029e-05,"ENSG00000234619","RPL7P11",1756,-221
3.61242584832505e-05,"ENSG00000253755","IGHGP",1757,3119
3.6258624209127e-05,"ENSG00000116691","MIIP",1758,518
3.62945246120182e-05,"ENSG00000103496","STX4",1759,1618
3.63606156256273e-05,"ENSG00000232344","AC087163.1",1760,-487
3.63886405236421e-05,"ENSG00000270429","KNOP1P2",1761,603
3.64729649803848e-05,"ENSG00000198915","RASGEF1A",1762,1131
3.65511820820984e-05,"ENSG00000182853","VMO1",1763,1533
3.65918865858447e-05,"ENSG00000137216","TMEM63B",1764,1285
3.72007823623848e-05,"ENSG00000231104","AC022395.1",1765,-152
3.74266848993063e-05,"ENSG00000176890","TYMS",1766,7566
3.75370464390331e-05,"ENSG00000270531","AC022001.1",1767,-116
3.76056632736052e-05,"ENSG00000188404","SELL",1768,559
3.77865662399354e-05,"ENSG00000124772","CPNE5",1769,744
3.77865662399354e-05,"ENSG00000213592","PPIAP42",1770,-890
3.79997729127152e-05,"ENSG00000119866","BCL11A",1771,-554
3.80163036079226e-05,"ENSG00000229676","ZNF492",1772,755
3.80877676830294e-05,"ENSG00000168060","NAALADL1",1773,642
3.81631536761659e-05,"ENSG00000163104","SMARCAD1",1774,936
3.82264246799647e-05,"ENSG00000143226","FCGR2A",1775,270
3.8251642596205e-05,"ENSG00000185825","BCAP31",1776,537
3.85557252273087e-05,"ENSG00000278991","AC090181.3",1777,647
3.85656677701408e-05,"ENSG00000230037","UBBP1",1778,24286
3.86764637440489e-05,"ENSG00000105849","POLR1F",1779,701
3.89075417919069e-05,"ENSG00000286912","AC006008.1",1780,NA
3.90814477058296e-05,"ENSG00000158710","TAGLN2",1781,627
3.92855823314752e-05,"ENSG00000106692","FKTN",1782,684
3.92855823314752e-05,"ENSG00000108375","RNF43",1783,12031
3.94172752346029e-05,"ENSG00000250733","C8orf17",1784,-161
3.94705403492005e-05,"ENSG00000161813","LARP4",1785,518
3.96465033894489e-05,"ENSG00000167705","RILP",1786,811
3.97337017207595e-05,"ENSG00000165072","MAMDC2",1787,1268
3.99114960278243e-05,"ENSG00000286864","AC012076.1",1788,NA
3.99890844535878e-05,"ENSG00000220267","ACTBP8",1789,3946
4.04723139015383e-05,"ENSG00000250461","AC122718.1",1790,-661
4.05967696510008e-05,"ENSG00000087365","SF3B2",1791,1003
4.09947751840131e-05,"ENSG00000162426","SLC45A1",1792,1270
4.10935885335063e-05,"ENSG00000100350","FOXRED2",1793,873
4.12086151359512e-05,"ENSG00000185658","BRWD1",1794,873
4.149412250923e-05,"ENSG00000223935","LGALSL-DT",1795,23692
4.15198422922678e-05,"ENSG00000170142","UBE2E1",1796,23538
4.16204452523589e-05,"ENSG00000125484","GTF3C4",1797,998
4.21057248135523e-05,"ENSG00000178301","AQP11",1798,-783
4.24260604429381e-05,"ENSG00000047457","CP",1799,130
4.24705546226001e-05,"ENSG00000228292","AL512604.1",1800,-135
4.25285596953656e-05,"ENSG00000010282","HHATL",1801,1838
4.25285596953656e-05,"ENSG00000142025","DMRTC2",1802,828
4.25285596953656e-05,"ENSG00000187642","PERM1",1803,932
4.25980602264425e-05,"ENSG00000237972","TUBG1P",1804,2025
4.2599594476014e-05,"ENSG00000119938","PPP1R3C",1805,2741
4.27545470438968e-05,"ENSG00000204209","DAXX",1806,-172
4.28091500477655e-05,"ENSG00000253293","HOXA10",1807,1579
4.28091500477655e-05,"ENSG00000280355","AL132656.4",1808,-183
4.28838778315267e-05,"ENSG00000267274","AC008770.3",1809,-786
4.29468887897719e-05,"ENSG00000122359","ANXA11",1810,951
4.31322674849566e-05,"ENSG00000198729","PPP1R14C",1811,1489
4.33160716490532e-05,"ENSG00000183604","SMG1P5",1812,205
4.33904899953154e-05,"ENSG00000136840","ST6GALNAC4",1813,795
4.34594094223802e-05,"ENSG00000140525","FANCI",1814,657
4.37782757194314e-05,"ENSG00000204632","HLA-G",1815,-1568
4.38105547856561e-05,"ENSG00000240583","AQP1",1816,657
4.39672983342245e-05,"ENSG00000181450","ZNF678",1817,851
4.42016915153848e-05,"ENSG00000064886","CHI3L2",1818,1087
4.42331310205372e-05,"ENSG00000140941","MAP1LC3B",1819,641
4.43093619832154e-05,"ENSG00000279636","LINC00216",1820,2033
4.47069464440136e-05,"ENSG00000129968","ABHD17A",1821,2441
4.49296978831628e-05,"ENSG00000155366","RHOC",1822,-1083
4.53791176101077e-05,"ENSG00000177169","ULK1",1823,1664
4.59537961540735e-05,"ENSG00000163864","NMNAT3",1824,1592
4.60388382484364e-05,"ENSG00000124787","RPP40",1825,203
4.60388382484364e-05,"ENSG00000180096","SEPTIN1",1826,1140
4.61936704234215e-05,"ENSG00000239906","AL627309.2",1827,5201
4.62702774248661e-05,"ENSG00000105402","NAPA",1828,-1172
4.6401931872563e-05,"ENSG00000151929","BAG3",1829,913
4.64055480692e-05,"ENSG00000196154","S100A4",1830,525
4.64199018784012e-05,"ENSG00000138346","DNA2",1831,1190
4.64727095074696e-05,"ENSG00000174038","C9orf131",1832,694
4.65324581790294e-05,"ENSG00000188738","FSIP2",1833,-268
4.66409734421983e-05,"ENSG00000270614","AC011451.2",1834,-136
4.6650631001262e-05,"ENSG00000120254","MTHFD1L",1835,189
4.71489091889924e-05,"ENSG00000262209","PCDHGB3",1836,-30
4.7189814023031e-05,"ENSG00000167196","FBXO22",1837,1084
4.72283961117839e-05,"ENSG00000181409","AATK",1838,1116
4.74766399338798e-05,"ENSG00000122966","CIT",1839,364
4.76231120068438e-05,"ENSG00000130695","CEP85",1840,1116
4.77659650870364e-05,"ENSG00000129925","PGAP6",1841,510
4.78451519990822e-05,"ENSG00000245750","DRAIC",1842,11619
4.79719014164253e-05,"ENSG00000162065","TBC1D24",1843,1563
4.79904932261388e-05,"ENSG00000204356","NELFE",1844,1237
4.80446723038848e-05,"ENSG00000075043","KCNQ2",1845,3622
4.80653357943095e-05,"ENSG00000238246","AC069549.1",1846,-198
4.80653357943095e-05,"ENSG00000265194","AL359922.2",1847,4135
4.80853679300684e-05,"ENSG00000119632","IFI27L2",1848,1606
4.81001228852749e-05,"ENSG00000154898","CCDC144CP",1849,291
4.81001228852749e-05,"ENSG00000184083","FAM120C",1850,842
4.81090376294387e-05,"ENSG00000106400","ZNHIT1",1851,916
4.83478699682879e-05,"ENSG00000263381","MIR5584",1852,-86
4.84866685527728e-05,"ENSG00000285966","AC007686.4",1853,NA
4.88050386945044e-05,"ENSG00000206650","SNORA70G",1854,-1018
4.88133645267801e-05,"ENSG00000198901","PRC1",1855,14253
4.91773487389691e-05,"ENSG00000231466","AL022324.2",1856,654
4.92749337853847e-05,"ENSG00000206560","ANKRD28",1857,1352
5.00123168790292e-05,"ENSG00000158526","TSR2",1858,2039
5.01523225859307e-05,"ENSG00000074317","SNCB",1859,3814
5.0160935449857e-05,"ENSG00000004776","HSPB6",1860,420
5.01742461528778e-05,"ENSG00000104805","NUCB1",1861,308
5.04422302677241e-05,"ENSG00000279133","AC018628.1",1862,1409
5.04754009000645e-05,"ENSG00000270421","AC022022.2",1863,-144
5.05530902390547e-05,"ENSG00000251552","COQ10BP2",1864,-159
5.05930989747892e-05,"ENSG00000171643","S100Z",1865,231
5.16289477818219e-05,"ENSG00000258682","AL132989.1",1866,-885
5.17632824274337e-05,"ENSG00000287125","AC018695.9",1867,NA
5.20439053850569e-05,"ENSG00000018280","SLC11A1",1868,1582
5.21199146848578e-05,"ENSG00000110011","DNAJC4",1869,758
5.21199146848578e-05,"ENSG00000237903","AC004000.1",1870,-160
5.21295153583452e-05,"ENSG00000144161","ZC3H8",1871,732
5.21295153583452e-05,"ENSG00000171860","C3AR1",1872,671
5.22644157031193e-05,"ENSG00000031691","CENPQ",1873,119
5.25701915245574e-05,"ENSG00000220205","VAMP2",1874,70
5.30830717729933e-05,"ENSG00000148341","SH3GLB2",1875,2289
5.37793564317149e-05,"ENSG00000169223","LMAN2",1876,559
5.38164375359784e-05,"ENSG00000196730","DAPK1",1877,1057
5.42911897261853e-05,"ENSG00000100300","TSPO",1878,698
5.43955058477697e-05,"ENSG00000235880","AL158832.1",1879,-213
5.45101212134489e-05,"ENSG00000011600","TYROBP",1880,776
5.45101212134489e-05,"ENSG00000105327","BBC3",1881,1047
5.45101212134489e-05,"ENSG00000245954","LINC02273",1882,537
5.45122781316013e-05,"ENSG00000167635","ZNF146",1883,1341
5.51139365282854e-05,"ENSG00000177354","C10orf71",1884,2583
5.51139365282854e-05,"ENSG00000261868","MFSD1P1",1885,-467
5.51471832433205e-05,"ENSG00000232593","KANTR",1886,1232
5.51977607623079e-05,"ENSG00000236703","MYB-AS1",1887,287
5.52903819119643e-05,"ENSG00000198265","HELZ",1888,1229
5.55376059199519e-05,"ENSG00000233845","AC093732.1",1889,-187
5.55454901732293e-05,"ENSG00000163479","SSR2",1890,-818
5.58031857857724e-05,"ENSG00000183578","TNFAIP8L3",1891,2408
5.59243713705826e-05,"ENSG00000123411","IKZF4",1892,1194
5.594236771683e-05,"ENSG00000287044","AL139106.1",1893,NA
5.60966764610386e-05,"ENSG00000250659","AP001363.1",1894,-411
5.6111421768741e-05,"ENSG00000099875","MKNK2",1895,1232
5.6111421768741e-05,"ENSG00000163006","CCDC138",1896,1977
5.64033256699769e-05,"ENSG00000043591","ADRB1",1897,-407
5.64033256699769e-05,"ENSG00000236478","AC012513.2",1898,314
5.64033256699769e-05,"ENSG00000250848","AC021087.2",1899,3263
5.64222388269687e-05,"ENSG00000163508","EOMES",1900,652
5.64405043553245e-05,"ENSG00000166091","CMTM5",1901,1194
5.64687450554049e-05,"ENSG00000196663","TECPR2",1902,735
5.66669269516079e-05,"ENSG00000169733","RFNG",1903,1402
5.67531799875263e-05,"ENSG00000123485","HJURP",1904,424
5.67531799875263e-05,"ENSG00000189149","CRYM-AS1",1905,-619
5.68259186636834e-05,"ENSG00000187051","RPS19BP1",1906,1171
5.6882906946008e-05,"ENSG00000226758","DISC1-IT1",1907,-377
5.69399796180774e-05,"ENSG00000137285","TUBB2B",1908,2111
5.71136365336853e-05,"ENSG00000144736","SHQ1",1909,764
5.7364950399587e-05,"ENSG00000144426","NBEAL1",1910,-292
5.74486788250815e-05,"ENSG00000011009","LYPLA2",1911,663
5.76775473045046e-05,"ENSG00000205930","C21orf62-AS1",1912,-430
5.77049096052225e-05,"ENSG00000232587","EEF1A1P3",1913,-1468
5.77049096052225e-05,"ENSG00000257243","AC020612.1",1914,-151
5.79551567535916e-05,"ENSG00000131480","AOC2",1915,1164
5.80679202488195e-05,"ENSG00000162585","FAAP20",1916,3319
5.81565815139712e-05,"ENSG00000223697","AF230666.1",1917,4971
5.81829597302462e-05,"ENSG00000240045","STRIT1",1918,1669
5.82590437388513e-05,"ENSG00000137198","GMPR",1919,882
5.84654910650874e-05,"ENSG00000139746","RBM26",1920,1186
5.84853453962269e-05,"ENSG00000198876","DCAF12",1921,723
5.86560047967892e-05,"ENSG00000213726","RPS2P52",1922,-376
5.91203466545563e-05,"ENSG00000256657","AC244131.1",1923,-757
5.92034568766964e-05,"ENSG00000102879","CORO1A",1924,627
5.92034568766964e-05,"ENSG00000165178","NCF1C",1925,1059
5.92410834513683e-05,"ENSG00000104093","DMXL2",1926,2352
5.98064935939174e-05,"ENSG00000007520","TSR3",1927,279
5.98064935939174e-05,"ENSG00000101773","RBBP8",1928,1247
5.98064935939174e-05,"ENSG00000118785","SPP1",1929,2290
5.98064935939174e-05,"ENSG00000134830","C5AR2",1930,753
5.98064935939174e-05,"ENSG00000229999","SGSM3-AS1",1931,790
5.98064935939174e-05,"ENSG00000257376","AC079601.2",1932,-211
5.98504296903601e-05,"ENSG00000092841","MYL6",1933,523
5.98504296903601e-05,"ENSG00000169255","B3GALNT1",1934,-289
5.99066412827878e-05,"ENSG00000132589","FLOT2",1935,682
6.09111059909945e-05,"ENSG00000102908","NFAT5",1936,1163
6.09748062834427e-05,"ENSG00000257979","SNRPGP18",1937,-226
6.10501617925045e-05,"ENSG00000184611","KCNH7",1938,3222
6.10501617925045e-05,"ENSG00000261609","GAN",1939,875
6.11802571552937e-05,"ENSG00000162694","EXTL2",1940,967
6.13540492488597e-05,"ENSG00000059588","TARBP1",1941,1493
6.13540492488597e-05,"ENSG00000111669","TPI1",1942,849
6.13540492488597e-05,"ENSG00000249592","AC139887.2",1943,-1538
6.14079188500605e-05,"ENSG00000007080","CCDC124",1944,1048
6.14079188500605e-05,"ENSG00000117676","RPS6KA1",1945,987
6.15264494625207e-05,"ENSG00000173262","SLC2A14",1946,1725
6.18076141665768e-05,"ENSG00000125505","MBOAT7",1947,1185
6.18076141665768e-05,"ENSG00000279948","AC008895.1",1948,2024
6.18391350350414e-05,"ENSG00000171611","PTCRA",1949,1716
6.22407860995274e-05,"ENSG00000113578","FGF1",1950,5028
6.22693774466852e-05,"ENSG00000064933","PMS1",1951,938
6.22693774466852e-05,"ENSG00000115307","AUP1",1952,3603
6.22693774466852e-05,"ENSG00000135519","KCNH3",1953,1706
6.24019055403894e-05,"ENSG00000150687","PRSS23",1954,748
6.25206510759165e-05,"ENSG00000259448","LINC02352",1955,3773
6.25805976278648e-05,"ENSG00000172247","C1QTNF4",1956,167
6.26313577026992e-05,"ENSG00000286825","AL096870.10",1957,NA
6.32113842956688e-05,"ENSG00000230568","SF3A3P1",1958,638
6.32615740304597e-05,"ENSG00000143119","CD53",1959,780
6.32615740304597e-05,"ENSG00000244730","AC139451.1",1960,-243
6.33999399084671e-05,"ENSG00000119771","KLHL29",1961,-501
6.34509085928598e-05,"ENSG00000211829","TRDC",1962,215
6.35362993276542e-05,"ENSG00000227170","AF178030.1",1963,-175
6.3554528416053e-05,"ENSG00000204642","HLA-F",1964,311
6.39795110442118e-05,"ENSG00000227051","C14orf132",1965,2915
6.40100321973687e-05,"ENSG00000129003","VPS13C",1966,1063
6.43163489995809e-05,"ENSG00000142347","MYO1F",1967,998
6.45277520902647e-05,"ENSG00000165244","ZNF367",1968,1033
6.46737297142892e-05,"ENSG00000005100","DHX33",1969,971
6.47982399086658e-05,"ENSG00000137770","CTDSPL2",1970,1377
