"padj","gene","symbol","rank","rank_change"
4.38306389273411e-07,"ENSG00000162892","IL24",1296,4636
4.40016120789795e-07,"ENSG00000227855","DPY19L2P3",1297,-772
4.43308205021385e-07,"ENSG00000141551","CSNK1D",1298,-587
4.43442118331947e-07,"ENSG00000230751","AC007036.2",1299,990
4.46194194487255e-07,"ENSG00000240288","GHRLOS",1300,3848
4.46264105046726e-07,"ENSG00000213041","AC093422.1",1301,1288
4.48443624316068e-07,"ENSG00000136874","STX17",1302,8442
4.48443624316068e-07,"ENSG00000185189","NRBP2",1303,-329
4.51966007345553e-07,"ENSG00000102265","TIMP1",1304,-491
4.52560255103565e-07,"ENSG00000167508","MVD",1305,-608
4.56154715590071e-07,"ENSG00000145075","CCDC39",1306,NA
4.56693324046909e-07,"ENSG00000177700","POLR2L",1307,-517
4.59238712199242e-07,"ENSG00000145649","GZMA",1308,-386
4.59238712199242e-07,"ENSG00000235369","RPL36AP15",1309,82
4.5981755281975e-07,"ENSG00000161920","MED11",1310,-420
4.60943579688887e-07,"ENSG00000220506","AL136310.1",1311,161
4.62757625945043e-07,"ENSG00000131781","FMO5",1312,127
4.63728646945701e-07,"ENSG00000267136","AP005131.1",1313,-802
4.73578289140664e-07,"ENSG00000275302","CCL4",1314,-440
4.74664538413133e-07,"ENSG00000266987","AC104984.5",1315,86
4.76315399155459e-07,"ENSG00000268516","AC020915.2",1316,-564
4.79630449822987e-07,"ENSG00000164054","SHISA5",1317,-375
4.85121520614658e-07,"ENSG00000141480","ARRB2",1318,-721
4.85121520614658e-07,"ENSG00000197616","MYH6",1319,-1011
4.8696653690513e-07,"ENSG00000064270","ATP2C2",1320,-546
4.88175624020725e-07,"ENSG00000138080","EMILIN1",1321,-483
4.90579364868623e-07,"ENSG00000080345","RIF1",1322,-664
4.95157563506643e-07,"ENSG00000232373","MTCYBP3",1323,98
4.99654949065067e-07,"ENSG00000171291","ZNF439",1324,-45
5.05591614847737e-07,"ENSG00000104324","CPQ",1325,-417
5.10077366669375e-07,"ENSG00000149781","FERMT3",1326,-524
5.10077366669375e-07,"ENSG00000171222","SCAND1",1327,-352
5.11999543976316e-07,"ENSG00000265185","SNORD3B-1",1328,-113
5.1229990344444e-07,"ENSG00000241685","ARPC1A",1329,4014
5.14937577237018e-07,"ENSG00000135976","ANKRD36",1330,-22
5.20116474841535e-07,"ENSG00000008323","PLEKHG6",1331,1314
5.20919621576106e-07,"ENSG00000177990","DPY19L2",1332,208
5.25004377791781e-07,"ENSG00000162849","KIF26B",1333,-271
5.25004377791781e-07,"ENSG00000213445","SIPA1",1334,-654
5.25004377791781e-07,"ENSG00000268364","SMC5-AS1",1335,-26
5.28511997796321e-07,"ENSG00000132819","RBM38",1336,-317
5.28511997796321e-07,"ENSG00000137409","MTCH1",1337,-746
5.32132203697408e-07,"ENSG00000198814","GK",1338,-810
5.32358395887053e-07,"ENSG00000124782","RREB1",1339,-160
5.32358395887053e-07,"ENSG00000279077","AC023090.2",1340,185
5.36583969056487e-07,"ENSG00000272168","CASC15",1341,-58
5.37644542814635e-07,"ENSG00000110719","TCIRG1",1342,-562
5.48806130756559e-07,"ENSG00000244187","TMEM141",1343,4510
5.5712645511596e-07,"ENSG00000230876","LINC00486",1344,1890
5.5893072615822e-07,"ENSG00000126895","AVPR2",1345,343
5.59681254182698e-07,"ENSG00000197275","RAD54B",1346,1103
5.62102832496119e-07,"ENSG00000205710","C17orf107",1347,4001
5.6461125787345e-07,"ENSG00000249790","AC092490.1",1348,-477
5.66412017302825e-07,"ENSG00000211595","IGKJ3",1349,42377
5.67721997617796e-07,"ENSG00000258900","HNRNPCP1",1350,NA
5.70288054969792e-07,"ENSG00000236562","IFITM3P1",1351,-1259
5.71149475890814e-07,"ENSG00000134571","MYBPC3",1352,-836
5.74455155257442e-07,"ENSG00000271278","ELOCP33",1353,100
5.74688926352314e-07,"ENSG00000197111","PCBP2",1354,5788
5.74688926352314e-07,"ENSG00000221184","AL513534.1",1355,4042
5.74688926352314e-07,"ENSG00000257883","AC125603.2",1356,-66
5.80547790854829e-07,"ENSG00000088727","KIF9",1357,-76
5.80547790854829e-07,"ENSG00000273245","AC092653.1",1358,662
5.83277445402396e-07,"ENSG00000271064","AC027644.2",1359,3233
5.90578055521924e-07,"ENSG00000179593","ALOX15B",1360,-552
5.9270684255653e-07,"ENSG00000105750","ZNF85",1361,-378
5.92970872790429e-07,"ENSG00000229989","MIR181A1HG",1362,-69
6.03328552703072e-07,"ENSG00000166311","SMPD1",1363,-604
6.03328552703072e-07,"ENSG00000185897","FFAR3",1364,-487
6.05877247049099e-07,"ENSG00000197863","ZNF790",1365,-492
6.06077999689836e-07,"ENSG00000200091","RN7SKP163",1366,94
6.0691291602054e-07,"ENSG00000225092","AL355336.1",1367,-225
6.0943142042459e-07,"ENSG00000259236","GOLGA8VP",1368,3246
6.11888827948121e-07,"ENSG00000124098","FAM210B",1369,-474
6.14355315141523e-07,"ENSG00000082269","FAM135A",1370,-421
6.14355315141523e-07,"ENSG00000245261","AL133375.1",1371,NA
6.16760730890516e-07,"ENSG00000258274","AC012085.2",1372,1873
6.1748841877866e-07,"ENSG00000131759","RARA",1373,-276
6.22466405953291e-07,"ENSG00000189430","NCR1",1374,-1091
6.25417711204468e-07,"ENSG00000236526","AL035448.1",1375,38
6.3076735072382e-07,"ENSG00000023892","DEF6",1376,-671
6.31432528119942e-07,"ENSG00000261002","AC036103.1",1377,2522
6.31655275339965e-07,"ENSG00000241429","EEF1A1P25",1378,3873
6.38463992729755e-07,"ENSG00000071859","FAM50A",1379,-654
6.47585586157098e-07,"ENSG00000259335","HNRNPMP1",1380,90
6.49749541244308e-07,"ENSG00000159086","PAXBP1",1381,-821
6.51143556762023e-07,"ENSG00000243414","TICAM2",1382,21358
6.51143556762023e-07,"ENSG00000261837","AC046158.2",1383,1062
6.55407908710482e-07,"ENSG00000174370","C11orf45",1384,367
6.65015500574895e-07,"ENSG00000230530","LIMD1-AS1",1385,8973
6.7156571533822e-07,"ENSG00000231468","PRDX3P2",1386,1336
6.7334171826463e-07,"ENSG00000186187","ZNRF1",1387,-207
6.74147963039889e-07,"ENSG00000152684","PELO",1388,-358
6.74285479635115e-07,"ENSG00000154548","SRSF12",1389,789
6.77492387643395e-07,"ENSG00000232187","FTH1P7",1390,-1321
6.78077453093651e-07,"ENSG00000238795","SCARNA12",1391,NA
6.8815061273215e-07,"ENSG00000099834","CDHR5",1392,-890
6.92160259726387e-07,"ENSG00000134551","PRH2",1393,1879
6.95621763288781e-07,"ENSG00000242474","AC093627.5",1394,12326
7.02396701841664e-07,"ENSG00000182117","NOP10",1395,-393
7.0301698747179e-07,"ENSG00000198546","ZNF511",1396,12180
7.0707928219111e-07,"ENSG00000198429","ZNF69",1397,-518
7.07240642113218e-07,"ENSG00000266371","AC079915.1",1398,-489
7.09800154634168e-07,"ENSG00000064666","CNN2",1399,-372
7.16450362695007e-07,"ENSG00000236364","AL358115.1",1400,-69
7.20558333016191e-07,"ENSG00000172348","RCAN2",1401,-991
7.23335746297962e-07,"ENSG00000198851","CD3E",1402,-458
7.28489984065607e-07,"ENSG00000141449","GREB1L",1403,786
7.28764393829246e-07,"ENSG00000234975","FTH1P2",1404,-1378
7.29384699495933e-07,"ENSG00000203879","GDI1",1405,-673
7.33022060711754e-07,"ENSG00000132639","SNAP25",1406,-971
7.33195401212352e-07,"ENSG00000166860","ZBTB39",1407,-630
7.37772153710146e-07,"ENSG00000213137","ARF1P2",1408,1603
7.37848543888618e-07,"ENSG00000167470","MIDN",1409,-568
7.41246013634839e-07,"ENSG00000179361","ARID3B",1410,-554
7.42519847679444e-07,"ENSG00000266965","AC090220.1",1411,110
7.42960814936802e-07,"ENSG00000156170","NDUFAF6",1412,-326
7.42960814936802e-07,"ENSG00000235937","RPL21P30",1413,1057
7.59974991821621e-07,"ENSG00000110203","FOLR3",1414,-488
7.59974991821621e-07,"ENSG00000123159","GIPC1",1415,-782
7.59974991821621e-07,"ENSG00000139970","RTN1",1416,-1058
7.63223354656569e-07,"ENSG00000278505","C17orf78",1417,109
7.63630952439451e-07,"ENSG00000261868","MFSD1P1",1418,467
7.71429754294797e-07,"ENSG00000266017","MIR4477B",1419,9249
7.72284873269474e-07,"ENSG00000111729","CLEC4A",1420,30857
7.72284873269474e-07,"ENSG00000255513","AC005363.1",1421,NA
7.72913586271877e-07,"ENSG00000119703","ZC2HC1C",1422,98
7.75234937182073e-07,"ENSG00000269934","AL353593.1",1423,7167
7.79877658637101e-07,"ENSG00000213714","FAM209B",1424,-805
7.8626913594387e-07,"ENSG00000249028","AC004672.1",1425,118
7.87607824753017e-07,"ENSG00000234500","AC008267.3",1426,15348
7.92165868092959e-07,"ENSG00000119862","LGALSL",1427,-512
7.98197267106025e-07,"ENSG00000112984","KIF20A",1428,19
8.02396829655428e-07,"ENSG00000218596","AL162578.1",1429,2520
8.07785066195386e-07,"ENSG00000093217","XYLB",1430,-78
8.08973113155573e-07,"ENSG00000197779","ZNF81",1431,2797
8.08999764557883e-07,"ENSG00000199733","RNA5SP307",1432,1150
8.11495875028904e-07,"ENSG00000007350","TKTL1",1433,-480
8.12015774642455e-07,"ENSG00000132953","XPO4",1434,-550
8.12494609772213e-07,"ENSG00000105810","CDK6",1435,-673
8.19962197943785e-07,"ENSG00000170946","DNAJC24",1436,9583
8.23029283770566e-07,"ENSG00000174776","WDR49",1437,102
8.24197923850165e-07,"ENSG00000211789","TRAV12-2",1438,79
8.24444455333271e-07,"ENSG00000277734","TRAC",1439,-203
8.34710997111234e-07,"ENSG00000235159","AL121672.2",1440,98
8.36711149382225e-07,"ENSG00000270296","STX8P1",1441,984
8.47616818293389e-07,"ENSG00000231697","NANOGP5",1442,-125
8.52064035371869e-07,"ENSG00000142252","GEMIN7",1443,21824
8.52852071196117e-07,"ENSG00000142227","EMP3",1444,-504
8.53587356149179e-07,"ENSG00000162391","FAM151A",1445,176
8.53587356149179e-07,"ENSG00000272449","AL139246.5",1446,-513
8.54005892418871e-07,"ENSG00000177082","WDR73",1447,6036
8.5682016080139e-07,"ENSG00000135821","GLUL",1448,-507
8.64445700549206e-07,"ENSG00000279528","AC115618.3",1449,NA
8.68474257371844e-07,"ENSG00000185338","SOCS1",1450,-635
8.74827981394205e-07,"ENSG00000230735","AC093423.2",1451,1910
8.75374147247051e-07,"ENSG00000103502","CDIPT",1452,-361
8.77567783474939e-07,"ENSG00000166523","CLEC4E",1453,-462
8.82039686133209e-07,"ENSG00000123552","USP45",1454,-429
8.85518522751297e-07,"ENSG00000267348","GEMIN7-AS1",1455,3610
8.91890740570774e-07,"ENSG00000158825","CDA",1456,-449
8.98517810155839e-07,"ENSG00000180530","NRIP1",1457,-839
9.04073309001313e-07,"ENSG00000106723","SPIN1",1458,-638
9.04073309001313e-07,"ENSG00000225401","TGIF2P1",1459,2039
9.09798642106344e-07,"ENSG00000119771","KLHL29",1460,501
9.17344760704933e-07,"ENSG00000187994","RINL",1461,-705
9.27137655806869e-07,"ENSG00000241839","PLEKHO2",1462,12
9.37981681841181e-07,"ENSG00000278989","AP001148.1",1463,102
9.40843601742488e-07,"ENSG00000234788","HSPA8P3",1464,158
9.41716361334877e-07,"ENSG00000084764","MAPRE3",1465,-647
9.41716361334877e-07,"ENSG00000125510","OPRL1",1466,20804
9.41716361334877e-07,"ENSG00000140022","STON2",1467,-613
9.45761678578601e-07,"ENSG00000085224","ATRX",1468,-737
9.45761678578601e-07,"ENSG00000188152","NUTM2G",1469,1583
9.45770508163899e-07,"ENSG00000259668","AC066613.1",1470,2980
9.50481513242533e-07,"ENSG00000040275","SPDL1",1471,-659
9.50637924762125e-07,"ENSG00000115507","OTX1",1472,-493
9.52330457681952e-07,"ENSG00000201028","RNU6-151P",1473,2882
9.54575614401731e-07,"ENSG00000234185","AC068533.3",1474,1645
9.59446644569458e-07,"ENSG00000138587","MNS1",1475,1009
9.61608140900871e-07,"ENSG00000243753","HLA-L",1476,1810
9.74386246814062e-07,"ENSG00000243806","RPL7P18",1477,1289
9.77700860959658e-07,"ENSG00000100365","NCF4",1478,-396
9.83746381024944e-07,"ENSG00000115266","APC2",1479,13882
9.87800997111388e-07,"ENSG00000186577","SMIM29",1480,-751
9.87800997111388e-07,"ENSG00000240322","RN7SL481P",1481,3018
9.88280913551299e-07,"ENSG00000205930","C21orf62-AS1",1482,430
9.88865031402677e-07,"ENSG00000250659","AP001363.1",1483,411
9.89344741117209e-07,"ENSG00000167377","ZNF23",1484,6559
9.89344741117209e-07,"ENSG00000242893","RN7SL413P",1485,119
9.89866200994334e-07,"ENSG00000271996","AC019080.4",1486,1079
9.90635694708645e-07,"ENSG00000166483","WEE1",1487,47
9.96785496189492e-07,"ENSG00000171865","RNASEH1",1488,11371
9.97805143906114e-07,"ENSG00000137801","THBS1",1489,-339
1.00388828983511e-06,"ENSG00000043591","ADRB1",1490,407
1.00730608058888e-06,"ENSG00000277610","RNVU1-4",1491,1101
1.00939108470535e-06,"ENSG00000176349","AC104129.1",1492,104
1.00939108470535e-06,"ENSG00000185507","IRF7",1493,-618
1.01314295713924e-06,"ENSG00000230358","SPDYE21",1494,3150
1.01596871948317e-06,"ENSG00000236986","AL157938.2",1495,-47
1.01596871948317e-06,"ENSG00000272034","SNORD14A",1496,20725
1.01865868178647e-06,"ENSG00000232915","RNF14P1",1497,120
1.01865868178647e-06,"ENSG00000267503","AP005131.3",1498,112
1.02129648236157e-06,"ENSG00000234911","TEX21P",1499,5981
1.02176841846041e-06,"ENSG00000115760","BIRC6",1500,-686
1.02176841846041e-06,"ENSG00000260563","AC132872.1",1501,-705
1.02176841846041e-06,"ENSG00000265817","FSBP",1502,1669
1.02190248648968e-06,"ENSG00000182324","KCNJ14",1503,857
1.02985144155997e-06,"ENSG00000005801","ZNF195",1504,-820
1.03619568216767e-06,"ENSG00000240729","AC146507.2",1505,2563
1.04265873312871e-06,"ENSG00000130598","TNNI2",1506,-957
1.04472945367717e-06,"ENSG00000243811","APOBEC3D",1507,34987
1.04472945367717e-06,"ENSG00000256176","AC024940.3",1508,1993
1.04629067466697e-06,"ENSG00000225778","PROSER2-AS1",1509,105
1.05230466591878e-06,"ENSG00000111276","CDKN1B",1510,-471
1.05419369614597e-06,"ENSG00000197019","SERTAD1",1511,-534
1.06306785966229e-06,"ENSG00000266094","RASSF5",1512,-515
1.06704235776694e-06,"ENSG00000079134","THOC1",1513,2474
1.06704235776694e-06,"ENSG00000140368","PSTPIP1",1514,-894
1.06704235776694e-06,"ENSG00000204424","LY6G6F",1515,20907
1.06704235776694e-06,"ENSG00000269335","IKBKG",1516,-750
1.07308243251383e-06,"ENSG00000249751","ECSCR",1517,26190
1.08117734736247e-06,"ENSG00000159884","CCDC107",1518,609
1.09363817380328e-06,"ENSG00000132823","OSER1",1519,-561
1.09363817380328e-06,"ENSG00000136104","RNASEH2B",1520,1426
1.0998860284501e-06,"ENSG00000101470","TNNC2",1521,-970
1.11104493737189e-06,"ENSG00000142102","PGGHG",1522,-657
1.11121834084501e-06,"ENSG00000226648","PLCG1-AS1",1523,23881
1.12835815881011e-06,"ENSG00000226469","ADAM1B",1524,1145
1.12859801833438e-06,"ENSG00000262402","MCUR1P1",1525,1170
1.13497405392221e-06,"ENSG00000115112","TFCP2L1",1526,-638
1.13658961988715e-06,"ENSG00000143228","NUF2",1527,-477
1.13658961988715e-06,"ENSG00000239827","SUGT1P3",1528,-777
1.13658961988715e-06,"ENSG00000253451","IGLV2-28",1529,1170
1.13811935729606e-06,"ENSG00000226758","DISC1-IT1",1530,377
1.14316993970814e-06,"ENSG00000100299","ARSA",1531,-954
1.15099945425247e-06,"ENSG00000266126","AC005730.3",1532,742
1.15099945425247e-06,"ENSG00000279106","AC009093.7",1533,131
1.15320583726915e-06,"ENSG00000065328","MCM10",1534,-564
1.1615176191365e-06,"ENSG00000234619","RPL7P11",1535,221
1.16358192002602e-06,"ENSG00000272669","AL021707.6",1536,-428
1.16369378759755e-06,"ENSG00000277035","AC096552.1",1537,149
1.17782019123983e-06,"ENSG00000166265","CYYR1",1538,-485
1.17782019123983e-06,"ENSG00000250698","AC131182.1",1539,-180
1.1817391190648e-06,"ENSG00000170043","TRAPPC1",1540,1142
1.20214050490973e-06,"ENSG00000121680","PEX16",1541,-869
1.21161930730252e-06,"ENSG00000065060","UHRF1BP1",1542,-962
1.21582306662181e-06,"ENSG00000247596","TWF2",1543,1947
1.22018143676509e-06,"ENSG00000206567","AC022007.1",1544,3791
1.22028431721961e-06,"ENSG00000100055","CYTH4",1545,-876
1.22028431721961e-06,"ENSG00000213726","RPS2P52",1546,376
1.2235122406024e-06,"ENSG00000175463","TBC1D10C",1547,-959
1.2235122406024e-06,"ENSG00000187116","LILRA5",1548,-445
1.22357881901051e-06,"ENSG00000175193","PARL",1549,22137
1.23201787225964e-06,"ENSG00000100417","PMM1",1550,29
1.25336741049749e-06,"ENSG00000110448","CD5",1551,-504
1.2582288550604e-06,"ENSG00000165949","IFI27",1552,-794
1.26918519899661e-06,"ENSG00000175893","ZDHHC21",1553,-990
1.26918519899661e-06,"ENSG00000238197","PAXBP1-AS1",1554,3255
1.27951501839018e-06,"ENSG00000158578","ALAS2",1555,-492
1.29066927976878e-06,"ENSG00000068903","SIRT2",1556,-958
1.30076023108589e-06,"ENSG00000271161","BOLA2P2",1557,1233
1.30158240420806e-06,"ENSG00000108309","RUNDC3A",1558,-572
1.30719408665405e-06,"ENSG00000259642","ST20-AS1",1559,1310
1.3106740783735e-06,"ENSG00000214029","ZNF891",1560,-1091
1.31600091102499e-06,"ENSG00000225218","AP001628.1",1561,7910
1.31937212025613e-06,"ENSG00000011422","PLAUR",1562,-580
1.32173522116889e-06,"ENSG00000230022","FNTAP2",1563,132
1.32173522116889e-06,"ENSG00000248092","NNT-AS1",1564,-528
1.32602143678044e-06,"ENSG00000188738","FSIP2",1565,268
1.32851460023086e-06,"ENSG00000173214","MFSD4B",1566,6
1.33203825178495e-06,"ENSG00000214243","AC004980.2",1567,140
1.33203825178495e-06,"ENSG00000260943","LINC02555",1568,-662
1.33454907333077e-06,"ENSG00000176834","VSIG10",1569,-418
1.34027958636341e-06,"ENSG00000161048","NAPEPLD",1570,-616
1.35176965761566e-06,"ENSG00000172757","CFL1",1571,576
1.35387034740767e-06,"ENSG00000213963","AC019080.1",1572,-249
1.35396390820528e-06,"ENSG00000146094","DOK3",1573,-533
1.36280075675478e-06,"ENSG00000272589","ZSWIM8-AS1",1574,37218
1.37062360549539e-06,"ENSG00000248671","ALG1L9P",1575,8542
1.38289432749798e-06,"ENSG00000262339","AC130371.1",1576,2795
1.38407320339012e-06,"ENSG00000233077","LINC01271",1577,2633
1.3856497449535e-06,"ENSG00000233436","BTBD18",1578,-482
1.38928591255485e-06,"ENSG00000217488","AL356057.1",1579,124
1.38945136919658e-06,"ENSG00000228703","AL355310.2",1580,NA
1.39660040258236e-06,"ENSG00000101474","APMAP",1581,-466
1.40545197832563e-06,"ENSG00000279620","AC099494.3",1582,-406
1.40869388866609e-06,"ENSG00000240682","ISY1",1583,5083
1.41057952005643e-06,"ENSG00000165626","BEND7",1584,-452
1.41057952005643e-06,"ENSG00000172244","C5orf34",1585,-204
1.41057952005643e-06,"ENSG00000212743","LINC02656",1586,-614
1.42626115035677e-06,"ENSG00000173762","CD7",1587,-627
1.42626115035677e-06,"ENSG00000184194","GPR173",1588,1515
1.43599408373521e-06,"ENSG00000204832","ST8SIA6-AS1",1589,3946
1.4366729015311e-06,"ENSG00000106330","MOSPD3",1590,-642
1.43701586509631e-06,"ENSG00000109103","UNC119",1591,-568
1.4383301833299e-06,"ENSG00000259692","AC104041.1",1592,1015
1.44266321453631e-06,"ENSG00000267694","AP005131.5",1593,128
1.44637606879049e-06,"ENSG00000261269","AC093278.2",1594,NA
1.45687464969012e-06,"ENSG00000113088","GZMK",1595,1006
1.4642703998142e-06,"ENSG00000225017","AP004289.1",1596,1747
1.4658277971531e-06,"ENSG00000229622","MTND5P2",1597,14
1.46638744704703e-06,"ENSG00000220323","H2BC19P",1598,42265
1.47296848497391e-06,"ENSG00000169230","PRELID1",1599,97
1.48002917579452e-06,"ENSG00000130706","ADRM1",1600,2256
1.48271841243639e-06,"ENSG00000228955","AL591623.2",1601,2101
1.48826438750604e-06,"ENSG00000237328","RAI1-AS1",1602,115
1.48872838007164e-06,"ENSG00000217231","AL109755.1",1603,146
1.5026928098393e-06,"ENSG00000197852","INKA2",1604,-458
1.51025196859354e-06,"ENSG00000224101","ELMO1-AS1",1605,2059
1.53028086914289e-06,"ENSG00000182158","CREB3L2",1606,-799
1.53337592659689e-06,"ENSG00000240233","RN7SL587P",1607,1471
1.54243019313734e-06,"ENSG00000176101","SSNA1",1608,-761
1.55358485067499e-06,"ENSG00000168255","POLR2J3",1609,10548
1.55991044228613e-06,"ENSG00000151693","ASAP2",1610,1061
1.56713043655346e-06,"ENSG00000162885","B3GALNT2",1611,3094
1.57339550977453e-06,"ENSG00000133105","RXFP2",1612,805
1.57433325380428e-06,"ENSG00000231104","AC022395.1",1613,152
1.58134671220633e-06,"ENSG00000023516","AKAP11",1614,-658
1.58832617267648e-06,"ENSG00000077935","SMC1B",1615,4496
1.5916734516785e-06,"ENSG00000125780","TGM3",1616,NA
1.59880531120462e-06,"ENSG00000175467","SART1",1617,-641
1.60361338292011e-06,"ENSG00000144426","NBEAL1",1618,292
1.61050549160539e-06,"ENSG00000102870","ZNF629",1619,-808
1.63079378080452e-06,"ENSG00000184182","UBE2F",1620,6806
1.63486103618556e-06,"ENSG00000106462","EZH2",1621,120
1.63486103618556e-06,"ENSG00000158715","SLC45A3",1622,-642
1.63486103618556e-06,"ENSG00000250733","C8orf17",1623,161
1.64114178256064e-06,"ENSG00000120784","ZFP30",1624,-389
1.66279412828196e-06,"ENSG00000280355","AL132656.4",1625,183
1.66419007047891e-06,"ENSG00000205238","SPDYE2",1626,14897
1.67098071832663e-06,"ENSG00000196605","ZNF846",1627,43
1.68148767175719e-06,"ENSG00000138758","SEPTIN11",1628,-692
1.69024838469326e-06,"ENSG00000239382","ALKBH6",1629,15414
1.69279226769281e-06,"ENSG00000144668","ITGA9",1630,-599
1.69279226769281e-06,"ENSG00000201544","SNORA16B",1631,8280
1.69345840047357e-06,"ENSG00000207650","MIR570",1632,6269
1.69895272990795e-06,"ENSG00000173542","MOB1B",1633,-883
1.69895272990795e-06,"ENSG00000204209","DAXX",1634,172
1.70149511172824e-06,"ENSG00000143498","TAF1A",1635,-26
1.71209670585742e-06,"ENSG00000264270","AC087749.1",1636,732
1.72336182018968e-06,"ENSG00000142089","IFITM3",1637,-481
1.72646465750056e-06,"ENSG00000184261","KCNK12",1638,860
1.73364894730987e-06,"ENSG00000267365","KCNJ2-AS1",1639,42
1.73991396142991e-06,"ENSG00000106089","STX1A",1640,-848
1.74495651246928e-06,"ENSG00000258891","AC005480.1",1641,-114
1.74517855381367e-06,"ENSG00000181322","NME9",1642,3911
1.74517855381367e-06,"ENSG00000265204","AC090772.2",1643,1228
1.74517855381367e-06,"ENSG00000268433","MTDHP3",1644,-503
1.74657754909449e-06,"ENSG00000169255","B3GALNT1",1645,289
1.7481924181339e-06,"ENSG00000237738","RNF216-IT1",1646,1369
1.75246942213633e-06,"ENSG00000228217","PNRC2P1",1647,1240
1.76471671738857e-06,"ENSG00000238246","AC069549.1",1648,198
1.77797701775079e-06,"ENSG00000177191","B3GNT8",1649,-181
1.77819761860534e-06,"ENSG00000162645","GBP2",1650,-548
1.78104040358196e-06,"ENSG00000270531","AC022001.1",1651,116
1.78586647944186e-06,"ENSG00000279792","AC015909.5",1652,-152
1.78685143978739e-06,"ENSG00000276259","AC009118.3",1653,NA
1.79185882183858e-06,"ENSG00000205559","CHKB-DT",1654,4224
1.82035489113106e-06,"ENSG00000200953","Y_RNA",1655,2230
1.82280121050648e-06,"ENSG00000118804","STBD1",1656,30678
1.82789014186196e-06,"ENSG00000078403","MLLT10",1657,-727
1.82953814126295e-06,"ENSG00000119640","ACYP1",1658,743
1.85963383429295e-06,"ENSG00000236383","CCDC200",1659,1447
1.85963383429295e-06,"ENSG00000283118","AC009951.5",1660,-1150
1.91094055785076e-06,"ENSG00000092439","TRPM7",1661,-876
1.91211011453324e-06,"ENSG00000162623","TYW3",1662,-968
1.91211011453324e-06,"ENSG00000276662","AL713922.2",1663,1252
1.94324334301556e-06,"ENSG00000182230","FAM153B",1664,24499
1.94535269634536e-06,"ENSG00000228292","AL512604.1",1665,135
1.94535269634536e-06,"ENSG00000235880","AL158832.1",1666,213
1.94802211008935e-06,"ENSG00000230684","AL158207.2",1667,10595
1.95828094926754e-06,"ENSG00000062282","DGAT2",1668,-721
1.96327240716504e-06,"ENSG00000112655","PTK7",1669,-568
1.97501512251509e-06,"ENSG00000121716","PILRB",1670,30698
1.98101724328155e-06,"ENSG00000228599","RPL7P52",1671,-18
1.98103765419715e-06,"ENSG00000198743","SLC5A3",1672,-813
1.98363995212383e-06,"ENSG00000198711","SSBP3-AS1",1673,-180
1.99183792451739e-06,"ENSG00000137767","SQOR",1674,1780
2.00313812221591e-06,"ENSG00000159251","ACTC1",1675,-317
2.00471599589027e-06,"ENSG00000249019","AC108471.1",1676,77
2.00670754773435e-06,"ENSG00000179526","SHARPIN",1677,-826
2.00670754773435e-06,"ENSG00000241837","ATP5PO",1678,34677
2.01171681901463e-06,"ENSG00000225720","AL031846.1",1679,-1437
2.01680049979659e-06,"ENSG00000086967","MYBPC2",1680,-1038
2.01680049979659e-06,"ENSG00000120709","FAM53C",1681,-451
2.01680049979659e-06,"ENSG00000214300","SPDYE3",1682,-1353
2.01680049979659e-06,"ENSG00000239388","ASB14",1683,843
2.01680049979659e-06,"ENSG00000263219","RYKP1",1684,59
2.01680049979659e-06,"ENSG00000279957","AC110769.3",1685,-30
2.02523321128701e-06,"ENSG00000235096","AC118555.1",1686,1251
2.0456278632574e-06,"ENSG00000065923","SLC9A7",1687,-1101
2.05912775130063e-06,"ENSG00000196597","ZNF782",1688,352
2.06094875870608e-06,"ENSG00000278540","ACACA",1689,-829
2.06656753086141e-06,"ENSG00000105698","USF2",1690,-845
2.07447760142453e-06,"ENSG00000239920","AC104389.5",1691,2117
2.0776482819072e-06,"ENSG00000093134","VNN3",1692,-692
2.0776482819072e-06,"ENSG00000180353","HCLS1",1693,-593
2.0822917025247e-06,"ENSG00000204388","HSPA1B",1694,-59
2.0855581260719e-06,"ENSG00000273036","AL390726.4",1695,NA
2.09327066734304e-06,"ENSG00000279386","AC021106.2",1696,288
2.1222854429238e-06,"ENSG00000141574","SECTM1",1697,-510
2.12755225797599e-06,"ENSG00000270614","AC011451.2",1698,136
2.13184756305157e-06,"ENSG00000115593","SMYD1",1699,-1051
2.13184756305157e-06,"ENSG00000180739","S1PR5",1700,-518
2.14519116081364e-06,"ENSG00000142634","EFHD2",1701,-447
2.15332074230598e-06,"ENSG00000233845","AC093732.1",1702,187
2.15332074230598e-06,"ENSG00000268056","AC020913.1",1703,17124
2.16203337456974e-06,"ENSG00000235816","PRELID1P3",1704,2123
2.16342107875653e-06,"ENSG00000251552","COQ10BP2",1705,159
2.16879553515508e-06,"ENSG00000274964","AC026356.1",1706,-299
2.19128320751371e-06,"ENSG00000126903","SLC10A3",1707,-511
2.20272204813023e-06,"ENSG00000280128","AL662795.2",1708,-511
2.21764373346584e-06,"ENSG00000282936","AC004706.3",1709,538
2.23002288485388e-06,"ENSG00000237903","AC004000.1",1710,160
2.23550525997997e-06,"ENSG00000257979","SNRPGP18",1711,226
2.27105575330225e-06,"ENSG00000102189","EEA1",1712,-660
2.27113639813312e-06,"ENSG00000279608","AL353795.3",1713,-237
2.29154281577722e-06,"ENSG00000166595","CIAO2B",1714,-968
