"padj","gene","symbol","rank","rank_change"
4.93106616840033e-06,"ENSG00000178177","LCORL",1133,972
4.93106616840033e-06,"ENSG00000188219","POTEE",1134,2026
5.02218193214286e-06,"ENSG00000133119","RFC3",1135,1801
5.02916819721093e-06,"ENSG00000096696","DSP",1136,13686
5.0469260101115e-06,"ENSG00000105821","DNAJC2",1137,683
5.05069616027145e-06,"ENSG00000135838","NPL",1138,580
5.05361234219455e-06,"ENSG00000111913","RIPOR2",1139,638
5.05921249445168e-06,"ENSG00000101421","CHMP4B",1140,594
5.05921249445168e-06,"ENSG00000268433","MTDHP3",1141,503
5.07245914406225e-06,"ENSG00000225092","AL355336.1",1142,225
5.10726931333787e-06,"ENSG00000186891","TNFRSF18",1143,614
5.11446019035431e-06,"ENSG00000131023","LATS1",1144,1182
5.12040692534564e-06,"ENSG00000174697","LEP",1145,745
5.12040692534564e-06,"ENSG00000197852","INKA2",1146,458
5.12040692534564e-06,"ENSG00000223984","HNRNPRP1",1147,581
5.12040692534564e-06,"ENSG00000231707","PABPC1P1",1148,-367
5.12040692534564e-06,"ENSG00000260257","AL035071.1",1149,619
5.17158323637957e-06,"ENSG00000137801","THBS1",1150,339
5.1747982436517e-06,"ENSG00000176834","VSIG10",1151,418
5.19987317784932e-06,"ENSG00000124256","ZBP1",1152,981
5.19987317784932e-06,"ENSG00000204010","IFIT1B",1153,589
5.25674865798209e-06,"ENSG00000231566","LINC02595",1154,-47
5.27028641587858e-06,"ENSG00000279021","AC092139.1",1155,850
5.31551891192007e-06,"ENSG00000142089","IFITM3",1156,481
5.3474074505695e-06,"ENSG00000009724","MASP2",1157,-86
5.36961177969426e-06,"ENSG00000112195","TREML2",1158,916
5.40867133218402e-06,"ENSG00000141854","MISP3",1159,1930
5.4179109741541e-06,"ENSG00000004660","CAMKK1",1160,1155
5.4179109741541e-06,"ENSG00000231999","LRRC8C-DT",1161,-920
5.42566757592221e-06,"ENSG00000188529","SRSF10",1162,630
5.42566757592221e-06,"ENSG00000239763","AC009120.1",1163,2083
5.4360408927388e-06,"ENSG00000259768","AC004943.2",1164,1219
5.5111033823117e-06,"ENSG00000229839","AC018462.1",1165,-486
5.53207765220515e-06,"ENSG00000108518","PFN1",1166,-121
5.5326674241235e-06,"ENSG00000088881","EBF4",1167,771
5.5326674241235e-06,"ENSG00000104738","MCM4",1168,1146
5.59648691898665e-06,"ENSG00000264520","AC005154.4",1169,-27
5.59915655171501e-06,"ENSG00000163738","MTHFD2L",1170,619
5.62750862568813e-06,"ENSG00000174197","MGA",1171,938
5.62750862568813e-06,"ENSG00000231964","AL731567.1",1172,3710
5.63694165308364e-06,"ENSG00000075407","ZNF37A",1173,618
5.63694165308364e-06,"ENSG00000125676","THOC2",1174,1086
5.66354351864229e-06,"ENSG00000242950","ERVW-1",1175,-564
5.74737175819785e-06,"ENSG00000279620","AC099494.3",1176,406
5.79303399133036e-06,"ENSG00000147588","PMP2",1177,4996
5.80317027396526e-06,"ENSG00000258512","LINC00239",1178,2274
5.81267799757386e-06,"ENSG00000124782","RREB1",1179,160
5.86074507822848e-06,"ENSG00000186187","ZNRF1",1180,207
5.87152935166738e-06,"ENSG00000207308","RNU6-878P",1181,-40
5.87175067578703e-06,"ENSG00000180739","S1PR5",1182,518
5.89431813788756e-06,"ENSG00000139370","SLC15A4",1183,929
5.90968351364511e-06,"ENSG00000142973","CYP4B1",1184,1984
5.9491712265314e-06,"ENSG00000100218","RSPH14",1185,1316
5.96765887718513e-06,"ENSG00000156858","PRR14",1186,1068
6.00799656848631e-06,"ENSG00000141574","SECTM1",1187,510
6.0461034565597e-06,"ENSG00000145491","ROPN1L",1188,638
6.0461034565597e-06,"ENSG00000274756","AC243732.1",1189,-291
6.08519720950643e-06,"ENSG00000156650","KAT6B",1190,677
6.13322117629047e-06,"ENSG00000198821","CD247",1191,559
6.18090586559677e-06,"ENSG00000110245","APOC3",1192,880
6.23032941758792e-06,"ENSG00000257246","PHBP19",1193,-113
6.25765117130401e-06,"ENSG00000234562","TPMTP2",1194,-40
6.27117543243559e-06,"ENSG00000225751","AC087501.1",1195,-50
6.35032495465127e-06,"ENSG00000126903","SLC10A3",1196,511
6.35856831988769e-06,"ENSG00000280128","AL662795.2",1197,511
6.35924108413726e-06,"ENSG00000214773","AC112512.1",1198,3364
6.37517523500579e-06,"ENSG00000259635","AC100830.1",1199,-198
6.45845428177185e-06,"ENSG00000130943","PKDREJ",1200,78
6.45858656223094e-06,"ENSG00000131408","NR1H2",1201,646
6.4995672520854e-06,"ENSG00000179715","PCED1B",1202,524
6.49986539077211e-06,"ENSG00000253536","AC138832.1",1203,-45
6.52697699508139e-06,"ENSG00000170312","CDK1",1204,668
6.57051712478911e-06,"ENSG00000253230","MIR124-1HG",1205,11711
6.61198177214352e-06,"ENSG00000121957","GPSM2",1206,1448
6.63336336504642e-06,"ENSG00000227376","FTH1P16",1207,12339
6.64129348180021e-06,"ENSG00000183762","KREMEN1",1208,564
6.65728733728656e-06,"ENSG00000228061","AC131571.1",1209,-46
6.65728733728656e-06,"ENSG00000235917","MTCO2P11",1210,-131
6.66536005959826e-06,"ENSG00000256633","PDE2A-AS2",1211,3389
6.68228592947382e-06,"ENSG00000165392","WRN",1212,-263
6.70201089057676e-06,"ENSG00000164989","CCDC171",1213,511
6.75099715107647e-06,"ENSG00000234066","TAS2R62P",1214,610
6.75099715107647e-06,"ENSG00000265185","SNORD3B-1",1215,113
6.76611013782979e-06,"ENSG00000147099","HDAC8",1216,1165
6.84761216576982e-06,"ENSG00000240065","PSMB9",1217,839
6.85992592426606e-06,"ENSG00000078018","MAP2",1218,3030
6.86984993832744e-06,"ENSG00000260790","AC092338.2",1219,636
6.87453380273567e-06,"ENSG00000164292","RHOBTB3",1220,-662
6.98268296851939e-06,"ENSG00000245694","CRNDE",1221,649
7.0416309893835e-06,"ENSG00000132510","KDM6B",1222,888
7.05200698777539e-06,"ENSG00000128829","EIF2AK4",1223,752
7.05200698777539e-06,"ENSG00000132965","ALOX5AP",1224,508
7.05200698777539e-06,"ENSG00000225377","NRSN2-AS1",1225,-659
7.05401926352687e-06,"ENSG00000116679","IVNS1ABP",1226,781
7.14804678117496e-06,"ENSG00000143862","ARL8A",1227,827
7.14804678117496e-06,"ENSG00000151952","TMEM132D",1228,558
7.18764715407526e-06,"ENSG00000122852","SFTPA1",1229,6581
7.2037838077615e-06,"ENSG00000120709","FAM53C",1230,451
7.2137381812346e-06,"ENSG00000072163","LIMS2",1231,1558
7.24072529888073e-06,"ENSG00000155926","SLA",1232,677
7.24387227319472e-06,"ENSG00000100167","SEPTIN3",1233,3269
7.27177729091658e-06,"ENSG00000104979","C19orf53",1234,502
7.27177729091658e-06,"ENSG00000120784","ZFP30",1235,389
7.300322919871e-06,"ENSG00000277734","TRAC",1236,203
7.35223689205746e-06,"ENSG00000183137","CEP57L1",1237,-17
7.37509681926707e-06,"ENSG00000124198","ARFGEF2",1238,892
7.43957203633195e-06,"ENSG00000173039","RELA",1239,908
7.50371271802193e-06,"ENSG00000159069","FBXW5",1240,587
7.58784332981533e-06,"ENSG00000186318","BACE1",1241,3018
7.58811277267005e-06,"ENSG00000160213","CSTB",1242,531
7.58811277267005e-06,"ENSG00000214359","RPL18P10",1243,-69
7.5984711540209e-06,"ENSG00000073861","TBX21",1244,666
7.6082737474552e-06,"ENSG00000169570","DTWD2",1245,-357
7.62653805235689e-06,"ENSG00000109686","SH3D19",1246,-310
7.63829335094653e-06,"ENSG00000117410","ATP6V0B",1247,1180
7.66776924678751e-06,"ENSG00000130703","OSBPL2",1248,2885
7.66885562935741e-06,"ENSG00000067829","IDH3G",1249,864
7.68287702244614e-06,"ENSG00000284237","LINC02767",1250,27
7.68855257584632e-06,"ENSG00000204305","AGER",1251,3429
7.71210923059259e-06,"ENSG00000118412","CASP8AP2",1252,833
7.71262498317444e-06,"ENSG00000125910","S1PR4",1253,526
7.75455992931602e-06,"ENSG00000142634","EFHD2",1254,447
7.77498854048482e-06,"ENSG00000182621","PLCB1",1255,1008
7.77498854048482e-06,"ENSG00000234650","PCCA-AS1",1256,-657
7.78963267788864e-06,"ENSG00000145386","CCNA2",1257,1385
7.78963267788864e-06,"ENSG00000164089","ETNPPL",1258,2363
7.79443614277928e-06,"ENSG00000160131","VMA21",1259,899
7.79443614277928e-06,"ENSG00000182141","ZNF708",1260,-478
7.8341430867703e-06,"ENSG00000269570","AP001350.1",1261,1361
7.87875383700588e-06,"ENSG00000125656","CLPP",1262,926
7.92415380768684e-06,"ENSG00000260194","AC007496.1",1263,-60
7.92478997213544e-06,"ENSG00000161203","AP2M1",1264,679
7.93872929806304e-06,"ENSG00000135472","FAIM2",1265,2018
7.95172415573595e-06,"ENSG00000106992","AK1",1266,-1155
7.96574133167308e-06,"ENSG00000072818","ACAP1",1267,1369
7.97735258680749e-06,"ENSG00000133321","PLAAT4",1268,590
7.97735258680749e-06,"ENSG00000138709","LARP1B",1269,1749
8.01928277956322e-06,"ENSG00000265798","AC138207.6",1270,-306
8.07807915273888e-06,"ENSG00000270210","AC104695.2",1271,663
8.13449255590015e-06,"ENSG00000286550","AL591002.1",1272,NA
8.13647215568017e-06,"ENSG00000130176","CNN1",1273,2308
8.14413557224618e-06,"ENSG00000236977","ANKRD44-IT1",1274,-954
8.14413557224618e-06,"ENSG00000285303","AC004381.4",1275,NA
8.15583259000694e-06,"ENSG00000082146","STRADB",1276,518
8.21357050614451e-06,"ENSG00000247151","CSTF3-DT",1277,1210
8.23515875696854e-06,"ENSG00000155307","SAMSN1",1278,745
8.25221871342824e-06,"ENSG00000171291","ZNF439",1279,45
8.25938379432943e-06,"ENSG00000034713","GABARAPL2",1280,436
8.29266789956332e-06,"ENSG00000088727","KIF9",1281,76
8.34569431930051e-06,"ENSG00000239713","APOBEC3G",1282,1311
8.3795760760885e-06,"ENSG00000272168","CASC15",1283,58
8.44993882603095e-06,"ENSG00000118596","SLC16A7",1284,752
8.44993882603095e-06,"ENSG00000258448","AL442663.2",1285,-39
8.46281433451306e-06,"ENSG00000240522","RPL7AP10",1286,1678
8.50088886680462e-06,"ENSG00000159905","ZNF221",1287,678
8.51305982783411e-06,"ENSG00000078328","RBFOX1",1288,9964
8.52773076895079e-06,"ENSG00000133878","DUSP26",1289,2459
8.52876403920503e-06,"ENSG00000257883","AC125603.2",1290,66
8.53865699520198e-06,"ENSG00000255801","AC092746.1",1291,1540
8.62569043878976e-06,"ENSG00000081248","CACNA1S",1292,1258
8.62569043878976e-06,"ENSG00000229989","MIR181A1HG",1293,69
8.62569043878976e-06,"ENSG00000278879","AP000560.1",1294,-189
8.66148282622685e-06,"ENSG00000159335","PTMS",1295,756
8.69154037457984e-06,"ENSG00000127824","TUBA4A",1296,587
8.69915213525536e-06,"ENSG00000142186","SCYL1",1297,675
8.71704172165545e-06,"ENSG00000011426","ANLN",1298,-232
8.73008190160612e-06,"ENSG00000100426","ZBED4",1299,1155
8.73008190160612e-06,"ENSG00000175826","CTDNEP1",1300,-1187
8.74410330268578e-06,"ENSG00000078549","ADCYAP1R1",1301,3111
8.89756782404547e-06,"ENSG00000235036","AL035456.1",1302,-295
8.94870071421664e-06,"ENSG00000239465","AC090543.1",1303,-123
9.10122418793551e-06,"ENSG00000279227","AC009303.4",1304,757
9.10122418793551e-06,"ENSG00000280190","AC027279.4",1305,-46
9.11320946230916e-06,"ENSG00000134463","ECHDC3",1306,705
9.11611138346453e-06,"ENSG00000224442","RPL4P7",1307,-574
9.14238148956627e-06,"ENSG00000135976","ANKRD36",1308,22
9.19316824750018e-06,"ENSG00000268364","SMC5-AS1",1309,26
9.26553409970044e-06,"ENSG00000233674","AL451062.1",1310,-73
9.28684774706079e-06,"ENSG00000259103","AF107885.2",1311,-61
9.31372122388335e-06,"ENSG00000205339","IPO7",1312,937
9.48495358554333e-06,"ENSG00000060491","OGFR",1313,688
9.48495358554333e-06,"ENSG00000087088","BAX",1314,1445
9.51656761927597e-06,"ENSG00000141384","TAF4B",1315,1623
9.61268618177943e-06,"ENSG00000197128","ZNF772",1316,679
9.61398770142564e-06,"ENSG00000231697","NANOGP5",1317,125
9.61728326136927e-06,"ENSG00000074211","PPP2R2C",1318,2183
9.61728326136927e-06,"ENSG00000210196","MT-TP",1319,-1246
9.67427555483572e-06,"ENSG00000051523","CYBA",1320,1055
9.72231889663519e-06,"ENSG00000156711","MAPK13",1321,560
9.75738136899461e-06,"ENSG00000078061","ARAF",1322,1016
9.76973699854287e-06,"ENSG00000213963","AC019080.1",1323,249
9.77654355423584e-06,"ENSG00000248746","ACTN3",1324,594
9.79673796980985e-06,"ENSG00000181544","FANCB",1325,2584
9.93364736401811e-06,"ENSG00000253616","AC107959.3",1326,1671
9.95077897629517e-06,"ENSG00000117593","DARS2",1327,816
9.95077897629517e-06,"ENSG00000130766","SESN2",1328,552
1.0001491037262e-05,"ENSG00000166579","NDEL1",1329,964
1.00390103632265e-05,"ENSG00000105507","CABP5",1330,758
1.00390998392302e-05,"ENSG00000236364","AL358115.1",1331,69
1.00748783211695e-05,"ENSG00000125652","ALKBH7",1332,915
1.00748783211695e-05,"ENSG00000213523","SRA1",1333,824
1.00899306701984e-05,"ENSG00000146918","NCAPG2",1334,1006
1.00915011945304e-05,"ENSG00000157500","APPL1",1335,1118
1.01684905340219e-05,"ENSG00000172081","MOB3A",1336,499
1.01693935373036e-05,"ENSG00000280080","TBC1D22A-AS1",1337,-426
1.01698956743386e-05,"ENSG00000100629","CEP128",1338,1169
1.01698956743386e-05,"ENSG00000115364","MRPL19",1339,-228
1.01802314234554e-05,"ENSG00000249173","LINC01093",1340,12851
1.02598555086884e-05,"ENSG00000171049","FPR2",1341,544
1.03711810606437e-05,"ENSG00000094804","CDC6",1342,-142
1.04126794042584e-05,"ENSG00000140332","TLE3",1343,988
1.04817779522415e-05,"ENSG00000258441","LINC00641",1344,-886
1.05019117023117e-05,"ENSG00000137992","DBT",1345,956
1.05019117023117e-05,"ENSG00000197168","NEK5",1346,-116
1.05019117023117e-05,"ENSG00000270427","NRBF2P5",1347,-377
1.05019117023117e-05,"ENSG00000270972","AC136475.9",1348,1242
1.05687232452622e-05,"ENSG00000232931","LINC00342",1349,645
1.05687232452622e-05,"ENSG00000234389","AC007278.1",1350,1495
1.05716641516644e-05,"ENSG00000112186","CAP2",1351,3328
1.06126497443964e-05,"ENSG00000093217","XYLB",1352,78
1.06206719271057e-05,"ENSG00000070540","WIPI1",1353,1897
1.06206719271057e-05,"ENSG00000107443","CCNJ",1354,588
1.06401109154072e-05,"ENSG00000064787","BCAS1",1355,3523
1.06401109154072e-05,"ENSG00000163162","RNF149",1356,1745
1.06426060918447e-05,"ENSG00000198355","PIM3",1357,686
1.07142557062118e-05,"ENSG00000159251","ACTC1",1358,317
1.08591299343555e-05,"ENSG00000250698","AC131182.1",1359,180
1.08736340226269e-05,"ENSG00000130294","KIF1A",1360,2921
1.08917418573823e-05,"ENSG00000121933","TMIGD3",1361,862
1.08936392755827e-05,"ENSG00000135074","ADAM19",1362,575
1.09862261496343e-05,"ENSG00000136206","SPDYE1",1363,818
1.10561084733994e-05,"ENSG00000124126","PREX1",1364,500
1.1074482972676e-05,"ENSG00000131459","GFPT2",1365,1200
1.11405788128617e-05,"ENSG00000175274","TP53I11",1366,612
1.11552644161542e-05,"ENSG00000101150","TPD52L2",1367,1922
1.12843690550882e-05,"ENSG00000102032","RENBP",1368,1809
1.14612220961425e-05,"ENSG00000183166","CALN1",1369,-857
1.14847595975828e-05,"ENSG00000287680","AC093330.3",1370,NA
1.15724271816408e-05,"ENSG00000135763","URB2",1371,1015
1.15724271816408e-05,"ENSG00000204706","MAMDC2-AS1",1372,-483
1.17099371511448e-05,"ENSG00000218565","AL592429.1",1373,-310
1.17221241928899e-05,"ENSG00000075035","WSCD2",1374,6358
1.18042971947843e-05,"ENSG00000183019","MCEMP1",1375,-85
1.18042971947843e-05,"ENSG00000205542","TMSB4X",1376,452
1.1835901203351e-05,"ENSG00000113916","BCL6",1377,489
1.19583898654282e-05,"ENSG00000205730","ITPRIPL2",1378,1712
1.19844571844268e-05,"ENSG00000001629","ANKIB1",1379,1144
1.20969397062975e-05,"ENSG00000182154","MRPL41",1380,787
1.22406524861123e-05,"ENSG00000172244","C5orf34",1381,204
1.22738832127855e-05,"ENSG00000152620","NADK2",1382,3311
1.23268794023414e-05,"ENSG00000116661","FBXO2",1383,911
1.23318766633431e-05,"ENSG00000170160","CCDC144A",1384,641
1.2345001909529e-05,"ENSG00000136003","ISCU",1385,1392
1.23987622689272e-05,"ENSG00000101276","SLC52A3",1386,1077
1.23987622689272e-05,"ENSG00000105696","TMEM59L",1387,2613
1.24249052271541e-05,"ENSG00000241461","RN7SL182P",1388,-94
1.2435222375225e-05,"ENSG00000148204","CRB2",1389,1040
1.24461234005966e-05,"ENSG00000117407","ARTN",1390,874
1.24860019610926e-05,"ENSG00000235369","RPL36AP15",1391,-82
1.24864234108012e-05,"ENSG00000233953","AC009970.1",1392,-625
1.25886026414002e-05,"ENSG00000285803","AL442003.1",1393,NA
1.26205202375191e-05,"ENSG00000224751","SHMT1P1",1394,-596
1.26340195081718e-05,"ENSG00000275832","ARHGAP23",1395,427
1.26535962089068e-05,"ENSG00000123144","TRIR",1396,795
1.27136529195285e-05,"ENSG00000158773","USF1",1397,1885
1.27739827334679e-05,"ENSG00000166266","CUL5",1398,1410
1.28330090441874e-05,"ENSG00000131165","CHMP1A",1399,757
1.28688230383618e-05,"ENSG00000130830","MPP1",1400,988
1.28697540023311e-05,"ENSG00000266987","AC104984.5",1401,-86
1.2892633370862e-05,"ENSG00000151773","CCDC122",1402,1501
1.29279914314794e-05,"ENSG00000286672","AL096712.2",1403,NA
1.29397174354526e-05,"ENSG00000111605","CPSF6",1404,1046
1.29397174354526e-05,"ENSG00000231887","PRH1",1405,3186
1.29397174354526e-05,"ENSG00000260034","LCMT1-AS2",1406,2159
1.29397174354526e-05,"ENSG00000274964","AC026356.1",1407,299
1.30729629502492e-05,"ENSG00000006210","CX3CL1",1408,1297
1.30729629502492e-05,"ENSG00000237872","POU5F1P4",1409,-160
1.31882090186769e-05,"ENSG00000233998","SETP5",1410,-622
1.31973647112422e-05,"ENSG00000147679","UTP23",1411,437
1.31973647112422e-05,"ENSG00000165233","CARD19",1412,927
1.32770483578751e-05,"ENSG00000236526","AL035448.1",1413,-38
1.33295511786326e-05,"ENSG00000089351","GRAMD1A",1414,1004
1.33295511786326e-05,"ENSG00000137513","NARS2",1415,1560
1.33295511786326e-05,"ENSG00000163939","PBRM1",1416,851
1.33404066549542e-05,"ENSG00000188167","TMPPE",1417,1117
1.33432370565186e-05,"ENSG00000112159","MDN1",1418,556
1.33658693204728e-05,"ENSG00000085415","SEH1L",1419,346
1.33658693204728e-05,"ENSG00000122733","PHF24",1420,2126
1.33658693204728e-05,"ENSG00000232373","MTCYBP3",1421,-98
1.33658693204728e-05,"ENSG00000271789","AL080317.1",1422,866
1.33895915567028e-05,"ENSG00000254126","CD8B2",1423,1836
1.3412069729729e-05,"ENSG00000248318","AC104958.1",1424,-192
1.34714114657498e-05,"ENSG00000120664","SPART-AS1",1425,-596
1.34714114657498e-05,"ENSG00000167216","KATNAL2",1426,-318
1.34820322335119e-05,"ENSG00000076662","ICAM3",1427,-640
1.35787830441826e-05,"ENSG00000170396","ZNF804A",1428,679
1.3766765057657e-05,"ENSG00000233431","LINC02596",1429,726
1.39202050788996e-05,"ENSG00000140986","RPL3L",1430,1831
1.39548131671223e-05,"ENSG00000105122","RASAL3",1431,954
1.40246012687151e-05,"ENSG00000100258","LMF2",1432,958
1.40246012687151e-05,"ENSG00000228212","OFD1P17",1433,-618
1.4057404198773e-05,"ENSG00000113658","SMAD5",1434,885
1.4057404198773e-05,"ENSG00000287945","AL603824.1",1435,NA
1.40781771252359e-05,"ENSG00000157119","KLHL40",1436,1081
1.42644379123314e-05,"ENSG00000161298","ZNF382",1437,388
1.43379446465283e-05,"ENSG00000286245","AC125437.3",1438,NA
1.43684573423286e-05,"ENSG00000131781","FMO5",1439,-127
1.44823414781382e-05,"ENSG00000263326","AC133552.4",1440,-586
1.45451480757387e-05,"ENSG00000180228","PRKRA",1441,662
1.46050667938761e-05,"ENSG00000113811","SELENOK",1442,926
1.46050667938761e-05,"ENSG00000225920","RIMKLBP2",1443,-323
1.46477339778774e-05,"ENSG00000175416","CLTB",1444,487
1.47485748751368e-05,"ENSG00000146247","PHIP",1445,948
1.48132064145112e-05,"ENSG00000279530","AC092881.1",1446,1617
1.48411185284703e-05,"ENSG00000112984","KIF20A",1447,-19
1.48411185284703e-05,"ENSG00000236986","AL157938.2",1448,47
1.48582216530799e-05,"ENSG00000285774","AL133444.1",1449,NA
1.48884059981056e-05,"ENSG00000182809","CRIP2",1450,1757
1.49071235339061e-05,"ENSG00000163611","SPICE1",1451,21327
1.49274622877325e-05,"ENSG00000248323","LUCAT1",1452,18011
1.49274622877325e-05,"ENSG00000271278","ELOCP33",1453,-100
1.49715651418237e-05,"ENSG00000139572","GPR84",1454,522
1.49715651418237e-05,"ENSG00000154447","SH3RF1",1455,2613
1.50221527548296e-05,"ENSG00000233214","AC002511.2",1456,2606
1.50412435115447e-05,"ENSG00000136169","SETDB2",1457,450
1.50473258096651e-05,"ENSG00000272398","CD24",1458,495
1.50515502349695e-05,"ENSG00000141506","PIK3R5",1459,848
1.50866639740179e-05,"ENSG00000200091","RN7SKP163",1460,-94
1.50909078954081e-05,"ENSG00000135605","TEC",1461,467
1.51107837924355e-05,"ENSG00000198574","SH2D1B",1462,618
1.51947870603952e-05,"ENSG00000129538","RNASE1",1463,724
1.5587283111891e-05,"ENSG00000247679","AC139795.2",1464,-1074
1.58128139183795e-05,"ENSG00000137575","SDCBP",1465,528
1.5815072716833e-05,"ENSG00000112773","TENT5A",1466,1507
1.58382525006007e-05,"ENSG00000180357","ZNF609",1467,1492
1.58879214610581e-05,"ENSG00000177191","B3GNT8",1468,181
1.59050225284713e-05,"ENSG00000076928","ARHGEF1",1469,1189
1.59050225284713e-05,"ENSG00000259335","HNRNPMP1",1470,-90
1.59218555435565e-05,"ENSG00000125970","RALY",1471,971
1.59269353523692e-05,"ENSG00000220506","AL136310.1",1472,-161
1.60389196051895e-05,"ENSG00000234494","SP2-AS1",1473,330
1.60510284244358e-05,"ENSG00000241839","PLEKHO2",1474,-12
1.60849336668023e-05,"ENSG00000235112","HSPE1P27",1475,-650
1.60849336668023e-05,"ENSG00000279608","AL353795.3",1476,237
1.61439321809564e-05,"ENSG00000100982","PCIF1",1477,1004
1.61451438183538e-05,"ENSG00000075234","TTC38",1478,857
1.6225019110403e-05,"ENSG00000248971","KRT8P46",1479,1439
1.62299080103611e-05,"ENSG00000260884","AC009120.3",1480,-664
1.63204674866681e-05,"ENSG00000229358","DPY19L1P1",1481,3751
1.63558132077815e-05,"ENSG00000203721","LINC00862",1482,2026
1.63764573577787e-05,"ENSG00000164164","OTUD4",1483,785
1.6418954075485e-05,"ENSG00000188897","AC099489.1",1484,861
1.64454259398419e-05,"ENSG00000156172","C8orf37",1485,-278
1.65821845030766e-05,"ENSG00000169607","CKAP2L",1486,1726
1.66662949658843e-05,"ENSG00000131203","IDO1",1487,685
1.66850099758599e-05,"ENSG00000104970","KIR3DX1",1488,918
1.67124359036838e-05,"ENSG00000160352","ZNF714",1489,438
1.67155043066653e-05,"ENSG00000167094","TTC16",1490,1898
1.67155043066653e-05,"ENSG00000279281","AC015883.1",1491,1594
1.68897754912886e-05,"ENSG00000167676","PLIN4",1492,568
1.69573231961838e-05,"ENSG00000198711","SSBP3-AS1",1493,180
1.70379359986577e-05,"ENSG00000072786","STK10",1494,817
1.70667359856186e-05,"ENSG00000146205","ANO7",1495,1117
1.70954612814671e-05,"ENSG00000102125","TAZ",1496,1530
1.72112798993979e-05,"ENSG00000005810","MYCBP2",1497,1541
1.72162052078853e-05,"ENSG00000215030","RPL13P12",1498,3474
1.72694264534643e-05,"ENSG00000271503","CCL5",1499,590
1.73164734235821e-05,"ENSG00000279792","AC015909.5",1500,152
1.73542096000957e-05,"ENSG00000076924","XAB2",1501,1183
1.73629888647192e-05,"ENSG00000114120","SLC25A36",1502,1108
1.73769863740441e-05,"ENSG00000068976","PYGM",1503,1796
1.7478736752771e-05,"ENSG00000168333","PPDPFL",1504,1979
1.75351921766873e-05,"ENSG00000230204","FTH1P5",1505,9376
1.75516814086345e-05,"ENSG00000135436","FAM186B",1506,270
1.75580405149539e-05,"ENSG00000164088","PPM1M",1507,658
1.75615159383835e-05,"ENSG00000180189","HMGB1P14",1508,-548
1.75615159383835e-05,"ENSG00000184113","CLDN5",1509,651
1.77045349606485e-05,"ENSG00000099622","CIRBP",1510,884
1.77045349606485e-05,"ENSG00000125826","RBCK1",1511,1414
1.78435707232225e-05,"ENSG00000174485","DENND4A",1512,900
1.7914226528958e-05,"ENSG00000231123","SPATA20P1",1513,1668
1.79398687107016e-05,"ENSG00000168314","MOBP",1514,NA
1.79921925156826e-05,"ENSG00000116983","HPCAL4",1515,1592
1.80330582065293e-05,"ENSG00000115474","KCNJ13",1516,1910
1.80330582065293e-05,"ENSG00000211789","TRAV12-2",1517,-79
1.80450737081629e-05,"ENSG00000285999","AC025442.2",1518,NA
1.80948302615872e-05,"ENSG00000166780","BMERB1",1519,2478
1.8119119532534e-05,"ENSG00000119703","ZC2HC1C",1520,-98
1.81484084960606e-05,"ENSG00000266965","AC090220.1",1521,-110
1.82378867199883e-05,"ENSG00000271821","AL662844.3",1522,NA
1.84110853277335e-05,"ENSG00000160180","TFF3",1523,811
1.84584981897849e-05,"ENSG00000128185","DGCR6L",1524,782
1.84936365188282e-05,"ENSG00000279077","AC023090.2",1525,-185
1.87353839103036e-05,"ENSG00000278505","C17orf78",1526,-109
1.87464297640816e-05,"ENSG00000258891","AC005480.1",1527,114
1.89137269344508e-05,"ENSG00000012779","ALOX5",1528,694
1.89498612477566e-05,"ENSG00000157064","NMNAT2",1529,1372
1.90504331378813e-05,"ENSG00000130821","SLC6A8",1530,472
1.90504331378813e-05,"ENSG00000280007","AC008079.1",1531,954
1.91949548838738e-05,"ENSG00000140262","TCF12",1532,1100
1.92324779180761e-05,"ENSG00000157303","SUSD3",1533,964
1.92544066736656e-05,"ENSG00000166483","WEE1",1534,-47
1.92810286994544e-05,"ENSG00000159840","ZYX",1535,296
1.92848863787929e-05,"ENSG00000206177","HBM",1536,580
1.93174501616711e-05,"ENSG00000109163","GNRHR",1537,-684
1.93174501616711e-05,"ENSG00000235159","AL121672.2",1538,-98
1.93616226702126e-05,"ENSG00000174776","WDR49",1539,-102
1.94502582074745e-05,"ENSG00000177990","DPY19L2",1540,-208
1.95183541875771e-05,"ENSG00000119285","HEATR1",1541,2119
1.95291921747137e-05,"ENSG00000164713","BRI3",1542,595
1.95303337769836e-05,"ENSG00000249028","AC004672.1",1543,-118
1.95553047833336e-05,"ENSG00000276334","AL133243.2",1544,994
1.95680591481773e-05,"ENSG00000104361","NIPAL2",1545,1014
1.95916728013862e-05,"ENSG00000286214","AUXG01000058.1",1546,NA
1.97053571909426e-05,"ENSG00000203791","EEF1AKMT2",1547,11186
1.97246070322889e-05,"ENSG00000071127","WDR1",1548,590
1.97246070322889e-05,"ENSG00000125503","PPP1R12C",1549,1512
1.97246070322889e-05,"ENSG00000173267","SNCG",1550,2058
1.97282679900299e-05,"ENSG00000227638","HNRNPA1P14",1551,431
1.97341330794245e-05,"ENSG00000197961","ZNF121",1552,640
1.98765518072768e-05,"ENSG00000243273","AC020636.1",1553,2400
2.01872228703877e-05,"ENSG00000213793","ZNF888",1554,547
2.02599907006716e-05,"ENSG00000174903","RAB1B",1555,-551
